Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
4/5/2016,LT,EQ,1235.85,1228.4,1234.75,1190.05,1190.45,1195.15,1209.18,2100742,2.54018E+14,67486,958366,0.4562
4/6/2016,LT,EQ,1195.15,1199.1,1215,1182.5,1213,1211.85,1199.25,1722556,2.06577E+14,51756,528768,0.307
4/7/2016,LT,EQ,1211.85,1208,1209.95,1177.8,1180.05,1182.9,1191.85,1805053,2.15135E+14,65630,764999,0.4238
4/8/2016,LT,EQ,1182.9,1184,1197,1181,1193.95,1192.25,1189.8,1043359,1.24139E+14,34981,261085,0.2502
4/11/2016,LT,EQ,1192.25,1196,1215.9,1185.6,1215,1213.35,1201.01,1686623,2.02565E+14,46803,629447,0.3732
4/12/2016,LT,EQ,1213.35,1215,1234.9,1207.05,1222.55,1222.4,1221.37,1891368,2.31006E+14,49204,553228,0.2925
4/13/2016,LT,EQ,1222.4,1236,1253,1229.1,1237,1234.9,1240.82,3303937,4.0996E+14,85100,1948775,0.5898
4/18/2016,LT,EQ,1234.9,1233.1,1256.95,1209.05,1253,1253,1240.74,1763010,2.18744E+14,64585,798239,0.4528
4/20/2016,LT,EQ,1253,1257,1267.95,1248,1265.95,1265.95,1259.97,1681899,2.11913E+14,54470,526698,0.3132
4/21/2016,LT,EQ,1265.95,1269.7,1275,1246.05,1246.6,1251.95,1261.38,1149029,1.44937E+14,41747,424569,0.3695
4/22/2016,LT,EQ,1251.95,1250,1269,1241.5,1264.3,1265.1,1259.27,1338916,1.68606E+14,49902,526684,0.3934
4/25/2016,LT,EQ,1265.1,1270,1277.6,1257.1,1267,1265.5,1266.11,1419126,1.79677E+14,49707,519070,0.3658
4/26/2016,LT,EQ,1265.5,1261.1,1283.45,1260.35,1278.5,1281,1274.53,1251790,1.59544E+14,44289,436809,0.3489
4/27/2016,LT,EQ,1281,1281,1288.75,1271.05,1277,1276.45,1278.8,1038457,1.32798E+14,46912,311252,0.2997
4/28/2016,LT,EQ,1276.45,1277,1282.9,1253.4,1266,1259.55,1266.95,1859980,2.3565E+14,82340,1123553,0.6041
4/29/2016,LT,EQ,1259.55,1260.15,1266.1,1245.5,1251.75,1254.6,1255.47,1126249,1.41397E+14,47072,408715,0.3629
5/2/2016,LT,EQ,1254.6,1246,1256,1236,1255,1250.75,1245.77,896210,1.11647E+14,33373,275552,0.3075
5/3/2016,LT,EQ,1250.75,1256,1283.15,1245,1247.95,1251.4,1267.11,1683433,2.13309E+14,54253,558809,0.3319
5/4/2016,LT,EQ,1251.4,1247.05,1257.9,1240,1242.05,1246.8,1249.57,1096230,1.36982E+14,38912,346470,0.3161
5/5/2016,LT,EQ,1246.8,1244.5,1282.5,1244.2,1275,1273.85,1265.47,1880837,2.38014E+14,51483,892813,0.4747
5/6/2016,LT,EQ,1273.85,1271,1272.4,1254,1258,1260.45,1263.17,1073588,1.35612E+14,29752,308819,0.2877
5/9/2016,LT,EQ,1260.45,1264,1296.9,1263.2,1296,1294.55,1288.12,1859009,2.39463E+14,60233,785618,0.4226
5/10/2016,LT,EQ,1294.55,1295,1322.7,1288,1319.25,1320.05,1309.58,2450764,3.20947E+14,66462,1236203,0.5044
5/11/2016,LT,EQ,1320.05,1299.85,1334,1295,1327,1327.75,1322.03,3069038,4.05736E+14,67327,1686125,0.5494
5/12/2016,LT,EQ,1327.75,1325.1,1339.9,1311.25,1317.5,1316.1,1324.78,1035516,1.37183E+14,36363,283583,0.2739
5/13/2016,LT,EQ,1316.1,1310,1315,1280.45,1288.1,1286.5,1291.72,1402495,1.81164E+14,46689,444898,0.3172
5/16/2016,LT,EQ,1286.5,1291.8,1296,1268.75,1283.8,1283.25,1281.71,1607301,2.06009E+14,67403,736920,0.4585
5/17/2016,LT,EQ,1283.25,1289,1309,1284.65,1295.35,1291.1,1298.7,1482377,1.92516E+14,50243,665472,0.4489
5/18/2016,LT,EQ,1291.1,1285.4,1312.2,1277.05,1309.1,1309.85,1299.41,1735672,2.25534E+14,49129,678560,0.3909
5/19/2016,LT,EQ,1309.85,1304,1308,1260.05,1264,1266.1,1286.42,1336722,1.71959E+14,56788,491372,0.3676
5/20/2016,LT,EQ,1266.1,1272,1279.7,1251.1,1255,1255.1,1266.64,1115039,1.41236E+14,40057,290444,0.2605
5/23/2016,LT,EQ,1255.1,1263.65,1265.85,1238,1243.65,1241.2,1249.63,1465840,1.83176E+14,47698,623869,0.4256
5/24/2016,LT,EQ,1241.2,1241.2,1248.6,1223.3,1245.1,1242.15,1236.12,1238994,1.53154E+14,53548,368812,0.2977
5/25/2016,LT,EQ,1242.15,1260,1298.65,1251.05,1289.95,1291.6,1273.43,2481047,3.15944E+14,69679,978221,0.3943
5/26/2016,LT,EQ,1291.6,1404,1484.9,1390,1471,1474.15,1434.99,13794605,1.97951E+15,365094,4951219,0.3589
5/27/2016,LT,EQ,1474.15,1474,1487.35,1452,1470.9,1474.9,1469.55,3923827,5.76627E+14,125613,1355691,0.3455
5/30/2016,LT,EQ,1474.9,1469.9,1496.45,1466.15,1486.35,1487.1,1482.37,2325293,3.44695E+14,100806,1028076,0.4421
5/31/2016,LT,EQ,1487.1,1486.2,1487.1,1467.2,1472.55,1473.55,1474.68,2539737,3.7453E+14,100799,1457514,0.5739
6/1/2016,LT,EQ,1473.55,1470.05,1484.15,1461.1,1466,1465.05,1472.41,1657530,2.44056E+14,53442,666797,0.4023
6/2/2016,LT,EQ,1465.05,1460,1482.7,1441.65,1475.3,1477.25,1462.1,2069058,3.02518E+14,88415,943289,0.4559
6/3/2016,LT,EQ,1477.25,1477,1485.95,1456,1459.95,1460.6,1469.54,1500227,2.20464E+14,50965,684907,0.4565
6/6/2016,LT,EQ,1460.6,1462.8,1473.35,1461.05,1471.7,1468.2,1467.79,1267954,1.86109E+14,55525,728389,0.5745
6/7/2016,LT,EQ,1468.2,1475,1500,1461.3,1486.3,1487.9,1485.59,2232357,3.31637E+14,68204,1170951,0.5245
6/8/2016,LT,EQ,1487.9,1495.2,1514.7,1490.15,1512.5,1511.2,1505.01,2216842,3.33636E+14,77713,884466,0.399
6/9/2016,LT,EQ,1511.2,1511.3,1513.7,1487.1,1489.2,1491.45,1499.04,1209153,1.81257E+14,41046,356539,0.2949
6/10/2016,LT,EQ,1491.45,1482.3,1505,1476.3,1491,1487.7,1491.51,1435331,2.14082E+14,57355,461655,0.3216
6/13/2016,LT,EQ,1487.7,1470,1473.9,1455.3,1463.9,1466.15,1463.88,1472905,2.15615E+14,63909,567625,0.3854
6/14/2016,LT,EQ,1466.15,1468,1473.25,1455.1,1461,1460.55,1462.81,1126211,1.64744E+14,50293,473638,0.4206
6/15/2016,LT,EQ,1460.55,1464,1517,1463.5,1513.4,1513.8,1496.61,1973744,2.95393E+14,71149,909802,0.461
6/16/2016,LT,EQ,1513.8,1509,1509,1478,1490.4,1494.2,1490.65,1631350,2.43178E+14,62082,585097,0.3587
6/17/2016,LT,EQ,1494.2,1494.5,1502.85,1472.9,1475,1480.25,1484.98,1769296,2.62737E+14,76715,729802,0.4125
6/20/2016,LT,EQ,1480.25,1463.4,1510,1460.3,1507,1507.05,1500.24,1983578,2.97585E+14,66679,948845,0.4784
6/21/2016,LT,EQ,1507.05,1510,1510.9,1490.5,1495,1494.8,1497.34,796719,1.19296E+14,30316,256683,0.3222
6/22/2016,LT,EQ,1494.8,1496,1503,1480.2,1489,1491.55,1494.55,1209284,1.80733E+14,39106,600188,0.4963
6/23/2016,LT,EQ,1491.55,1487.1,1507.95,1473.4,1499,1498.6,1488.02,1369328,2.03758E+14,73627,596117,0.4353
6/24/2016,LT,EQ,1498.6,1448.5,1468,1401,1426.35,1430.6,1427.89,4560535,6.51196E+14,137648,2103592,0.4613
6/27/2016,LT,EQ,1430.6,1428.95,1469.4,1428,1464,1466.75,1455.09,1706728,2.48345E+14,69026,549434,0.3219
6/28/2016,LT,EQ,1466.75,1468.7,1491.5,1468,1473.2,1474.05,1481.86,1561423,2.31381E+14,70282,561804,0.3598
6/29/2016,LT,EQ,1474.05,1486.2,1493,1477.25,1477.95,1483.2,1484.59,1333697,1.98E+14,48682,528184,0.396
6/30/2016,LT,EQ,1483.2,1488.2,1504.9,1484.9,1498,1496.5,1495.91,2640379,3.94977E+14,70591,1439239,0.5451
7/1/2016,LT,EQ,1496.5,1504.8,1545,1500.7,1543.55,1542.65,1531.68,2331949,3.57181E+14,89747,886304,0.3801
7/4/2016,LT,EQ,1542.65,1550,1577,1548.35,1569.35,1568.1,1566.65,1812035,2.83882E+14,53553,709634,0.3916
7/5/2016,LT,EQ,1568.1,1566.3,1582,1552,1572.9,1576.1,1569.37,1757840,2.7587E+14,55174,706596,0.402
7/7/2016,LT,EQ,1576.1,1576,1581.95,1550.65,1555.35,1554.5,1563.08,1389714,2.17223E+14,54504,560210,0.4031
7/8/2016,LT,EQ,1554.5,1554.95,1556.15,1522.05,1537,1532.65,1533.55,1277067,1.95845E+14,45250,368534,0.2886
7/11/2016,LT,EQ,1532.65,1558,1571.2,1554.55,1558,1559.8,1562.04,1210345,1.89061E+14,39972,494516,0.4086
7/12/2016,LT,EQ,1559.8,1567.8,1571.75,1546.95,1564,1568,1559.87,1588699,2.47816E+14,49588,739198,0.4653
7/13/2016,LT,EQ,1568,1568.1,1569.8,1543.1,1550.45,1551.4,1554.86,1357370,2.11051E+14,70647,618669,0.4558
7/14/2016,LT,EQ,1551.4,1558.95,1570.95,1543,1563.45,1564.45,1560.03,1273091,1.98606E+14,44519,568173,0.4463
7/15/2016,LT,EQ,1564.45,1566.1,1595,1557.15,1584.7,1585.85,1577.63,1618972,2.55413E+14,58447,586231,0.3621
7/18/2016,LT,EQ,1585.85,1588,1603.65,1565,1575.1,1574.4,1589.55,1236948,1.96618E+14,52343,515162,0.4165
7/19/2016,LT,EQ,1574.4,1572,1583.5,1561.6,1571,1572.8,1573.54,1284112,2.02061E+14,37596,609276,0.4745
7/20/2016,LT,EQ,1572.8,1573,1586,1568.55,1569.5,1570.85,1574.26,1193941,1.87958E+14,41237,718354,0.6017
7/21/2016,LT,EQ,1570.85,1575,1575,1552,1562,1557.55,1561.45,1118808,1.74696E+14,43488,350873,0.3136
7/22/2016,LT,EQ,1557.55,1560.1,1577.9,1552.55,1572.8,1574,1571.44,1251471,1.96661E+14,30408,587351,0.4693
7/25/2016,LT,EQ,1574,1572,1588.8,1563,1587.4,1585.9,1578.5,1473183,2.32542E+14,49906,871242,0.5914
7/26/2016,LT,EQ,1585.9,1588.5,1598,1581.1,1594.1,1592.7,1590.27,1152789,1.83324E+14,46352,603876,0.5238
7/27/2016,LT,EQ,1592.7,1596.3,1615,1586.65,1595.4,1602.15,1601.99,1644675,2.63476E+14,75141,702127,0.4269
7/28/2016,LT,EQ,1602.15,1604,1606.6,1561.4,1582,1577.25,1579.02,1874387,2.95969E+14,48848,993321,0.5299
7/29/2016,LT,EQ,1577.25,1590,1593.45,1550,1555.25,1558.85,1562.35,2818674,4.40375E+14,93410,1300921,0.4615
8/1/2016,LT,EQ,1558.85,1559.05,1586,1490,1495,1493.7,1523.8,6103633,9.30072E+14,163416,2944745,0.4825
8/2/2016,LT,EQ,1493.7,1496,1513.8,1490.25,1504,1503.35,1504.32,1607276,2.41785E+14,50283,543060,0.3379
8/3/2016,LT,EQ,1503.35,1508,1517.15,1470.5,1479.5,1478.6,1487.85,1746439,2.59844E+14,61038,656298,0.3758
8/4/2016,LT,EQ,1478.6,1496,1496,1460.4,1471.9,1469.15,1473.51,1502891,2.21453E+14,50445,615530,0.4096
8/5/2016,LT,EQ,1469.15,1480.35,1516.75,1478,1506.05,1512.2,1501.32,1870419,2.80809E+14,68421,883497,0.4724
8/8/2016,LT,EQ,1512.2,1520,1524.65,1497.1,1505.2,1507.15,1506.52,935949,1.41002E+14,49291,361108,0.3858
8/9/2016,LT,EQ,1507.15,1509.9,1510,1487.4,1500,1500.95,1498.89,1243600,1.86402E+14,49024,597319,0.4803
8/10/2016,LT,EQ,1500.95,1501.35,1504,1476.35,1484,1483.2,1485.6,1122174,1.6671E+14,61709,539490,0.4808
8/11/2016,LT,EQ,1483.2,1475.05,1479,1462.85,1476.05,1474.7,1470.81,1493581,2.19678E+14,48325,861464,0.5768
8/12/2016,LT,EQ,1474.7,1479,1505.7,1478.5,1489.85,1491.9,1494.82,1106088,1.6534E+14,51023,466658,0.4219
8/16/2016,LT,EQ,1491.9,1493.95,1512.65,1472,1504.05,1506.35,1501.45,1740562,2.61336E+14,67083,915607,0.526
8/17/2016,LT,EQ,1506.35,1503.75,1514.25,1491,1501,1502.5,1500.16,923102,1.3848E+14,47010,328344,0.3557
8/18/2016,LT,EQ,1502.5,1491,1498.7,1480,1481,1482.1,1488.01,1187155,1.76649E+14,43727,470443,0.3963
8/19/2016,LT,EQ,1482.1,1488,1497,1479.65,1495,1494.35,1491.04,928167,1.38394E+14,42945,403138,0.4343
8/22/2016,LT,EQ,1494.35,1495,1504,1479,1490.5,1492.65,1493.32,1225330,1.82981E+14,50157,511012,0.417
8/23/2016,LT,EQ,1492.65,1492.65,1494.7,1463.2,1477.2,1477.15,1475.3,848993,1.25252E+14,35108,257788,0.3036
8/24/2016,LT,EQ,1477.15,1475,1488.45,1465.05,1471.5,1473.5,1472.61,820418,1.20816E+14,33983,293104,0.3573
8/25/2016,LT,EQ,1473.5,1476.1,1483.3,1450.5,1455,1454.65,1465.48,1744103,2.55595E+14,64551,836015,0.4793
8/26/2016,LT,EQ,1454.65,1455,1459.95,1420.4,1427.75,1427.2,1433.56,1859100,2.66512E+14,71702,759051,0.4083
8/29/2016,LT,EQ,1427.2,1432,1463.75,1419.2,1459,1459.5,1447.48,1396153,2.02091E+14,54550,482378,0.3455
8/30/2016,LT,EQ,1459.5,1468,1477.8,1457.85,1476.15,1475.65,1468.93,1732206,2.54448E+14,46288,845565,0.4881
8/31/2016,LT,EQ,1475.65,1475,1517.95,1470.3,1512,1512.95,1502.7,2768160,4.15972E+14,107538,1538643,0.5558
9/1/2016,LT,EQ,1512.95,1513,1517.55,1502.05,1506.35,1507.1,1508.51,1270511,1.91658E+14,50623,628791,0.4949
9/2/2016,LT,EQ,1507.1,1507.1,1512.5,1486.8,1504.75,1505.05,1500.13,1170337,1.75566E+14,46510,462732,0.3954
9/6/2016,LT,EQ,1505.05,1512.2,1524.25,1503.15,1513.9,1516.4,1515.59,1307240,1.98123E+14,64080,649481,0.4968
9/7/2016,LT,EQ,1516.4,1522.7,1541.45,1510,1517.5,1518.25,1526.96,1765509,2.69585E+14,68734,839753,0.4756
9/8/2016,LT,EQ,1518.25,1525.55,1545.95,1521.15,1539,1539.5,1538.09,1128123,1.73515E+14,47698,450363,0.3992
9/9/2016,LT,EQ,1539.5,1540,1541.1,1510,1514.9,1517.7,1525.04,1508622,2.3007E+14,62289,921266,0.6107
9/12/2016,LT,EQ,1517.7,1488,1491.6,1459.9,1463,1463.2,1470.93,1302381,1.91571E+14,77648,630961,0.4845
9/14/2016,LT,EQ,1463.2,1463.2,1482,1456.1,1474,1475.3,1469.11,1145836,1.68336E+14,52082,483504,0.422
9/15/2016,LT,EQ,1475.3,1475.1,1477.05,1457.15,1475.5,1470.25,1464.39,750855,1.09955E+14,28684,274329,0.3654
9/16/2016,LT,EQ,1470.25,1477.1,1499,1468.5,1471.1,1473.2,1483.14,1408181,2.08853E+14,49928,699084,0.4964
9/19/2016,LT,EQ,1473.2,1476,1490,1464,1478.5,1479.8,1477.67,628360,9.28509E+13,30367,266576,0.4242
9/20/2016,LT,EQ,1479.8,1478,1484.35,1468.55,1475.1,1475.95,1476.21,731470,1.0798E+14,24317,327960,0.4484
9/21/2016,LT,EQ,1475.95,1480,1487.9,1466.3,1467.6,1472.1,1475.73,891381,1.31544E+14,37061,458036,0.5138
9/22/2016,LT,EQ,1472.1,1490,1504,1477,1498.5,1499.95,1493.27,1301967,1.94419E+14,40258,459901,0.3532
9/23/2016,LT,EQ,1499.95,1505,1517.5,1490.6,1490.6,1497,1503.71,2081187,3.12951E+14,55329,1238801,0.5952
9/26/2016,LT,EQ,1497,1492,1511.95,1461.6,1464.1,1465.7,1481.66,1414763,2.0962E+14,53025,645312,0.4561
9/27/2016,LT,EQ,1465.7,1470.05,1476.3,1431.45,1443.75,1436.4,1448.34,1879473,2.72212E+14,66817,1009037,0.5369
9/28/2016,LT,EQ,1436.4,1442,1467,1438.45,1453,1455.9,1453.24,1595479,2.31862E+14,42159,864333,0.5417
9/29/2016,LT,EQ,1455.9,1461.6,1469,1420.45,1444,1437.6,1440.87,2026897,2.92049E+14,52129,876923,0.4326
9/30/2016,LT,EQ,1437.6,1435,1440.55,1411.5,1437,1433.15,1425.08,2331910,3.32315E+14,110332,1127156,0.4834
10/3/2016,LT,EQ,1433.15,1438.05,1474.75,1435.2,1471,1470.7,1456.16,1454479,2.11796E+14,56446,697899,0.4798
10/4/2016,LT,EQ,1470.7,1476.8,1479.55,1443.35,1452.4,1449.15,1452.99,1526425,2.21788E+14,57408,710797,0.4657
10/5/2016,LT,EQ,1449.15,1460,1461.9,1441.15,1457,1453.95,1453.2,1373232,1.99558E+14,48689,578015,0.4209
10/6/2016,LT,EQ,1453.95,1464,1467.45,1446,1455.4,1454.5,1457.44,1084917,1.58121E+14,32737,483397,0.4456
10/7/2016,LT,EQ,1454.5,1453,1459.9,1441,1458,1456.95,1449.32,732501,1.06163E+14,29047,267225,0.3648
10/10/2016,LT,EQ,1456.95,1460.95,1465.4,1447.05,1452,1450,1454.47,583941,8.49327E+13,20478,224046,0.3837
10/13/2016,LT,EQ,1450,1438.9,1447.5,1431.3,1441.5,1438.4,1438.72,1773330,2.55133E+14,60619,1194262,0.6735
10/14/2016,LT,EQ,1438.4,1444,1477.4,1438.6,1473.8,1474.85,1464.02,1754882,2.56919E+14,78893,1099346,0.6265
10/17/2016,LT,EQ,1474.85,1474.9,1477,1441,1454,1447.95,1457.53,1427280,2.0803E+14,62139,878204,0.6153
10/18/2016,LT,EQ,1447.95,1457.7,1491.9,1451.05,1481.9,1488.25,1475.4,1322009,1.95049E+14,51017,689508,0.5216
10/19/2016,LT,EQ,1488.25,1488.25,1501,1476.05,1490,1491.05,1490.15,1431264,2.13279E+14,68523,624039,0.436
10/20/2016,LT,EQ,1491.05,1496,1507.5,1482.55,1503.95,1503.65,1496.92,1001560,1.49926E+14,36062,360268,0.3597
10/21/2016,LT,EQ,1503.65,1504,1514.1,1493.1,1508.6,1510.85,1505.32,1113866,1.67672E+14,37757,525153,0.4715
10/24/2016,LT,EQ,1510.85,1516.65,1520,1486.8,1492.25,1492.65,1500.46,1011357,1.5175E+14,50534,472624,0.4673
10/25/2016,LT,EQ,1492.65,1495,1499.35,1478.7,1485,1484.1,1485.68,558804,8.30206E+13,27327,203178,0.3636
10/26/2016,LT,EQ,1484.1,1479.7,1489,1470.55,1480,1482.3,1479.65,578413,8.5585E+13,27058,237327,0.4103
10/27/2016,LT,EQ,1482.3,1479.75,1482.9,1457.1,1473.9,1475.3,1472.23,1627119,2.39549E+14,44054,878257,0.5398
10/28/2016,LT,EQ,1475.3,1471,1484.9,1463,1482.15,1480.7,1476.08,808654,1.19363E+14,25831,335804,0.4153
10/30/2016,LT,EQ,1480.7,1480,1486.9,1470,1473.5,1475.25,1478.28,132919,1.96491E+13,5361,63604,0.4785
11/1/2016,LT,EQ,1475.25,1481,1481.05,1460,1461.05,1463.15,1471.6,631439,9.29228E+13,25233,224688,0.3558
11/2/2016,LT,EQ,1463.15,1447.8,1455,1436.5,1448,1448.65,1445.31,995629,1.43899E+14,38399,456987,0.459
11/3/2016,LT,EQ,1448.65,1442.15,1466.65,1442,1444,1444.2,1452.72,941295,1.36744E+14,32646,341194,0.3625
11/4/2016,LT,EQ,1444.2,1426.9,1434.4,1396.9,1418.55,1419.8,1416.29,12426004,1.75988E+15,68726,9107829,0.733
11/7/2016,LT,EQ,1419.8,1425,1431.7,1392.35,1401,1398,1408.05,1439102,2.02633E+14,76241,789073,0.5483
11/8/2016,LT,EQ,1398,1405.5,1406,1384,1395,1397.2,1391.07,1254484,1.74507E+14,49828,647757,0.5164
11/9/2016,LT,EQ,1397.2,1320,1409.1,1295.1,1392.7,1390.45,1366.56,3171599,4.33417E+14,84500,1529408,0.4822
11/10/2016,LT,EQ,1390.45,1400.55,1427,1400.55,1410,1412.1,1418.48,1844288,2.61609E+14,96477,1202446,0.652
11/11/2016,LT,EQ,1412.1,1396.9,1409,1386,1387,1388.8,1395.14,1678857,2.34225E+14,51984,1052504,0.6269
11/15/2016,LT,EQ,1388.8,1379,1407.5,1363.25,1366.85,1370.3,1380.87,2638702,3.64371E+14,76037,1629356,0.6175
11/16/2016,LT,EQ,1370.3,1387.3,1388.3,1351,1372,1375.55,1368.62,2199807,3.01069E+14,89217,1543493,0.7016
11/17/2016,LT,EQ,1375.55,1378.2,1384,1360,1367.85,1371,1367.26,918428,1.25573E+14,50719,504380,0.5492
11/18/2016,LT,EQ,1371,1372,1382.35,1361,1370,1370.45,1373.29,1103298,1.51515E+14,31901,700283,0.6347
11/21/2016,LT,EQ,1370.45,1378.7,1378.7,1340,1353.15,1347.9,1350.47,1308560,1.76717E+14,84872,775605,0.5927
11/22/2016,LT,EQ,1347.9,1358.25,1360,1304.5,1327.55,1329.55,1330.44,2056580,2.73615E+14,101475,1091689,0.5308
11/23/2016,LT,EQ,1329.55,1357,1385,1348,1353.9,1357.25,1369.85,4995426,6.84299E+14,125291,2487042,0.4979
11/24/2016,LT,EQ,1357.25,1353.9,1365.9,1340,1350.6,1349.65,1352.05,2876913,3.88974E+14,125780,1796378,0.6244
11/25/2016,LT,EQ,1349.65,1357.8,1375.2,1336.4,1366,1370.7,1358.15,2043883,2.77589E+14,139426,1236362,0.6049
11/28/2016,LT,EQ,1370.7,1370.45,1372.2,1350,1358.35,1356.95,1360.57,1185212,1.61256E+14,51801,611373,0.5158
11/29/2016,LT,EQ,1356.95,1357,1369.7,1349.05,1353.95,1352.45,1359.53,1160885,1.57826E+14,53216,704097,0.6065
11/30/2016,LT,EQ,1352.45,1365,1391.25,1350,1381.95,1382.75,1376.69,2890421,3.9792E+14,147271,1837851,0.6358
12/1/2016,LT,EQ,1382.75,1386.4,1402.5,1372.8,1380.05,1388.35,1389.6,1434665,1.9936E+14,53480,775301,0.5404
12/2/2016,LT,EQ,1388.35,1378,1379.6,1359,1359.1,1361.85,1366.05,811885,1.10908E+14,45579,382831,0.4715
12/5/2016,LT,EQ,1361.85,1360.2,1364.8,1349.1,1357.3,1356.15,1357.38,708548,9.61769E+13,32209,298222,0.4209
12/6/2016,LT,EQ,1356.15,1358.15,1374,1357.8,1361.1,1362.15,1367.25,1181273,1.6151E+14,44764,724475,0.6133
12/7/2016,LT,EQ,1362.15,1368,1375.1,1350,1353.7,1353.8,1363.71,1038510,1.41623E+14,57132,603259,0.5809
12/8/2016,LT,EQ,1353.8,1365.15,1375.75,1361.8,1365.6,1366.95,1370.19,925895,1.26865E+14,51056,528156,0.5704
12/9/2016,LT,EQ,1366.95,1372.9,1373.3,1357,1363.7,1362.2,1364.17,807503,1.10157E+14,35354,387843,0.4803
12/12/2016,LT,EQ,1362.2,1360,1374.9,1356.1,1363,1364.95,1368.07,1090853,1.49237E+14,44232,688781,0.6314
12/13/2016,LT,EQ,1364.95,1366,1378.9,1365.2,1375.2,1375.7,1372.92,1445417,1.98445E+14,67547,1011066,0.6995
12/14/2016,LT,EQ,1375.7,1381.9,1381.9,1357.1,1359.5,1359.95,1364.11,907292,1.23765E+14,39155,562304,0.6198
12/15/2016,LT,EQ,1359.95,1349.75,1367.1,1349,1354.85,1356.85,1359.42,600349,8.16124E+13,38932,266482,0.4439
12/16/2016,LT,EQ,1356.85,1356.3,1364.5,1352.05,1359,1360.6,1358.37,1051617,1.42848E+14,35523,709406,0.6746
12/19/2016,LT,EQ,1360.6,1357.5,1359,1341.55,1345,1344.95,1348.84,765446,1.03247E+14,42425,449574,0.5873
12/20/2016,LT,EQ,1344.95,1345,1361.2,1344.15,1355,1355.5,1354.88,785186,1.06383E+14,30997,356814,0.4544
12/21/2016,LT,EQ,1355.5,1358.2,1360.55,1340,1341.6,1342,1346.06,633483,8.52708E+13,42709,331415,0.5232
12/22/2016,LT,EQ,1342,1340.75,1344,1312.05,1315.75,1314.65,1321.8,905042,1.19628E+14,53872,446976,0.4939
12/23/2016,LT,EQ,1314.65,1315.75,1342,1302.5,1340,1337.45,1327.75,1424432,1.89129E+14,78877,769643,0.5403
12/26/2016,LT,EQ,1337.45,1335.6,1345,1318.35,1344,1337.6,1334.37,799152,1.06637E+14,37247,355359,0.4447
12/27/2016,LT,EQ,1337.6,1340,1359.5,1329.1,1357,1355.6,1342.96,814904,1.09438E+14,33578,358337,0.4397
12/28/2016,LT,EQ,1355.6,1357,1363.25,1346,1351.6,1349.95,1352.89,862843,1.16733E+14,57786,466403,0.5405
12/29/2016,LT,EQ,1349.95,1341.55,1354,1330.4,1340,1339.2,1339.49,1340418,1.79548E+14,57541,689887,0.5147
12/30/2016,LT,EQ,1339.2,1345,1355.5,1344,1348.85,1349.1,1350.5,853986,1.15331E+14,33834,525682,0.6156
1/2/2017,LT,EQ,1349.1,1356.05,1369,1349.15,1359.25,1359.6,1359.7,984541,1.33868E+14,26148,543893,0.5524
1/3/2017,LT,EQ,1359.6,1360,1375,1352.2,1367.55,1367.2,1365.41,908932,1.24106E+14,30319,387286,0.4261
1/4/2017,LT,EQ,1367.2,1375,1381.35,1370.5,1377.9,1376.6,1376.69,1429826,1.96843E+14,61087,1011080,0.7071
1/5/2017,LT,EQ,1376.6,1382.25,1395,1378,1392,1392.3,1385.32,1854332,2.56884E+14,98141,1321116,0.7124
1/6/2017,LT,EQ,1392.3,1395,1403.7,1387.6,1390.2,1390.95,1394.96,975275,1.36047E+14,38800,485931,0.4983
1/9/2017,LT,EQ,1390.95,1392,1397.95,1376.7,1379,1380.65,1386.45,546323,7.57452E+13,22153,320833,0.5873
1/10/2017,LT,EQ,1380.65,1380.25,1395,1377.55,1392.2,1387.5,1383.34,906486,1.25398E+14,27808,385461,0.4252
1/11/2017,LT,EQ,1387.5,1398,1417.85,1395,1411,1412.35,1407.24,1009634,1.42079E+14,45440,558119,0.5528
1/12/2017,LT,EQ,1412.35,1414.9,1454.3,1414,1449.9,1449.35,1439.76,1804970,2.59872E+14,69489,793619,0.4397
1/13/2017,LT,EQ,1449.35,1460,1460,1432.2,1440,1438.75,1440.31,933847,1.34503E+14,46688,497954,0.5332
1/16/2017,LT,EQ,1438.75,1435,1450,1432.3,1443.25,1442.8,1442.74,701868,1.01261E+14,34652,354998,0.5058
1/17/2017,LT,EQ,1442.8,1440,1459.95,1440,1443,1445.75,1450.03,949227,1.3764E+14,30981,468020,0.4931
1/18/2017,LT,EQ,1445.75,1446,1469,1446,1451.4,1452.45,1460.46,1025452,1.49763E+14,32228,550951,0.5373
1/19/2017,LT,EQ,1452.45,1453,1463,1445.05,1448.5,1449.45,1452.1,679943,9.87344E+13,21657,359312,0.5284
1/20/2017,LT,EQ,1449.45,1449.45,1453.9,1411,1411.95,1414.75,1424.81,1451657,2.06834E+14,54726,977959,0.6737
1/23/2017,LT,EQ,1414.75,1412,1413,1381.9,1393,1393.55,1394.72,2356046,3.28602E+14,50939,1566097,0.6647
1/24/2017,LT,EQ,1393.55,1398.25,1424,1398,1419,1419.8,1416.23,1253125,1.77471E+14,42850,738522,0.5893
1/25/2017,LT,EQ,1419.8,1424.8,1454,1420.4,1445.05,1449.75,1442.81,1529849,2.20729E+14,62166,895778,0.5855
1/27/2017,LT,EQ,1449.75,1451.05,1470.25,1433.35,1443,1439.9,1455.25,1247417,1.8153E+14,54548,620434,0.4974
